cycle number,Ewe/V
1866,2.111140
1867,2.111180
1868,2.111180
1869,2.111160
1870,2.110990
1871,2.111180
1872,2.111100
1873,2.111160
1874,2.111140
1875,2.111040
1876,2.111140
1877,2.111140
1878,2.111200
1879,2.111160
1880,2.111030
1881,2.111080
1882,2.110990
1883,2.111040
1884,2.111040
1885,2.111010
1886,2.111060
1887,2.111030
1888,2.110970
1889,2.110870
1890,2.110910
1891,2.110890
1892,2.110990
1893,2.110870
1894,2.110890
1895,2.111040
1896,2.111010
1897,2.110930
1898,2.110970
1899,2.110820
1900,2.110820
1901,2.110820
1902,2.110760
1903,2.110890
1904,2.110950
1905,2.110830
1906,2.110820
1907,2.110700
1908,2.110740
1909,2.110780
1910,2.110740
1911,2.110720
1912,2.110850
1913,2.110820
1914,2.110720
1915,2.110700
1916,2.110720
1917,2.110700
1918,2.110820
1919,2.110760
1920,2.110620
1921,2.110660
1922,2.110660
1923,2.110700
1924,2.110620
1925,2.110660
1926,2.110640
1927,2.110660
1928,2.110660
1929,2.110620
1930,2.110510
1931,2.110530
1932,2.110570
1933,2.110510
1934,2.110620
1935,2.110570
1936,2.110470
1937,2.110380
1938,2.110530
1939,2.110450
1940,2.110470
1941,2.110380
1942,2.110530
1943,2.110240
1944,2.110340
1945,2.110360
1946,2.110450
1947,2.110410
1948,2.110340
1949,2.110360
1950,2.110300
1951,2.110340
1952,2.110380
1953,2.110340
1954,2.110380
1955,2.110240
1956,2.110280
1957,2.110240
1958,2.110300
1959,2.110190
1960,2.110280
1961,2.110300
1962,2.110010
1963,2.110190
1964,2.110190
1965,2.110170
1966,2.110130
1967,2.110240
1968,2.110110
1969,2.110070
1970,2.109990
1971,2.110170
1972,2.110030
1973,2.110050
1974,2.109990
1975,2.110010
1976,2.109860
1977,2.110070
1978,2.109900
1979,2.110010
1980,2.109880
1981,2.109960
1982,2.109900
1983,2.110010
1984,2.109990
1985,2.109880
1986,2.109860
1987,2.109800
1988,2.109980
1989,2.110010
1990,2.109800
1991,2.109770
1992,2.109770
1993,2.109900
1994,2.109730
1995,2.109840
1996,2.109770
1997,2.109800
1998,2.109840
1999,2.109780
2000,2.109750
2001,2.109750
2002,2.109730
2003,2.109690
2004,2.109670
2005,2.109690
2006,2.109630
2007,2.109750
2008,2.109610
2009,2.109650
2010,2.109670
2011,2.109690
2012,2.109540
2013,2.109690
2014,2.109440
2015,2.109550
2016,2.109670
2017,2.109650
2018,2.109570
2019,2.109670
2020,2.109550
2021,2.109520
2022,2.109420
2023,2.109420
2024,2.109540
2025,2.109480
2026,2.109520
2027,2.109590
2028,2.109500
2029,2.109570
2030,2.109520
2031,2.109480
2032,2.109460
2033,2.109550
2034,2.109440
2035,2.109420
2036,2.109500
2037,2.109380
2038,2.109570
2039,2.109420
2040,2.109570
2041,2.109420
2042,2.109520
2043,2.109380
2044,2.109400
2045,2.109420
2046,2.109400
2047,2.109460
2048,2.109550
2049,2.109340
2050,2.109330
2051,2.109310
2052,2.109330
2053,2.109480
2054,2.109400
2055,2.109440
2056,2.109400
2057,2.109360
2058,2.109360
2059,2.109250
2060,2.109230
2061,2.109270
2062,2.109420
2063,2.109290
2064,2.109550
2065,2.109330
2066,2.109310
2067,2.109310
2068,2.109210
2069,2.109310
2070,2.109130
2071,2.109210
2072,2.109250
2073,2.109230
2074,2.109210
2075,2.109130
2076,2.109150
2077,2.109310
2078,2.109170
2079,2.109290
2080,2.109130
2081,2.109330
2082,2.109190
2083,2.109120
2084,2.109190
2085,2.109120
2086,2.109130
2087,2.109210
2088,2.109190
2089,2.109040
2090,2.109190
2091,2.109120
2092,2.109210
2093,2.109120
2094,2.108980
2095,2.109040
2096,2.109120
2097,2.109120
2098,2.109000
2099,2.109190
2100,2.109210
2101,2.109130
2102,2.109100
2103,2.109150
2104,2.109020
2105,2.109000
2106,2.109020
2107,2.109060
2108,2.109040
2109,2.109000
2110,2.108960
2111,2.108870
2112,2.109080
2113,2.109130
2114,2.109020
2115,2.109040
2116,2.109100
2117,2.108980
2118,2.109000
2119,2.109060
2120,2.109170
2121,2.109020
2122,2.108960
2123,2.108980
2124,2.108920
2125,2.109040
2126,2.108890
2127,2.109000
2128,2.109000
2129,2.109080
2130,2.108940
2131,2.108910
2132,2.109040
2133,2.108960
2134,2.109060
2135,2.109020
2136,2.108830
2137,2.108910
2138,2.108920
2139,2.108870
2140,2.108920
2141,2.108960
2142,2.108980
2143,2.108960
2144,2.109040
2145,2.108890
2146,2.108870
2147,2.108850
2148,2.109040
2149,2.108940
2150,2.108920
2151,2.108960
2152,2.108920
2153,2.109060
2154,2.108770
2155,2.108850
2156,2.108850
2157,2.108940
2158,2.108770
2159,2.108910
2160,2.108810
2161,2.108920
2162,2.108920
2163,2.108870
2164,2.108890
2165,2.108830
2166,2.108940
2167,2.108750
2168,2.108940
2169,2.108870
2170,2.108810
2171,2.108750
2172,2.108870
2173,2.108810
2174,2.108910
2175,2.108810
2176,2.108750
2177,2.108890
2178,2.108810
2179,2.108730
2180,2.108810
2181,2.108830
2182,2.108910
2183,2.108850
2184,2.108920
2185,2.108890
2186,2.108870
2187,2.108960
2188,2.108830
2189,2.108810
2190,2.108810
2191,2.108790
2192,2.108700
2193,2.108700
2194,2.108790
2195,2.108730
2196,2.108790
2197,2.108730
2198,2.108770
2199,2.108770
2200,2.108750
2201,2.108730
2202,2.108710
2203,2.108750
2204,2.108680
2205,2.108830
2206,2.108730
2207,2.108710
2208,2.108770
2209,2.108700
2210,2.108700
2211,2.108790
2212,2.108700
2213,2.108700
2214,2.108710
2215,2.108620
2216,2.108710
2217,2.108790
2218,2.108710
2219,2.108730
2220,2.108710
2221,2.108710
2222,2.108680
2223,2.108660
2224,2.108660
2225,2.108660
2226,2.108620
2227,2.108580
2228,2.108680
2229,2.108600
2230,2.108660
2231,2.108560
2232,2.108520
2233,2.108600
2234,2.108560
2235,2.108620
2236,2.108490
2237,2.108580
2238,2.108580
2239,2.108410
2240,2.108240
2241,2.108430
2242,2.108450
2243,2.108390
2244,2.108410
2245,2.108450
2246,2.108310
2247,2.108490
2248,2.108290
2249,2.108310
2250,2.108350
2251,2.108450
2252,2.108310
2253,2.108220
2254,2.108370
2255,2.108290
2256,2.108160
2257,2.108330
2258,2.108280
2259,2.108260
2260,2.108220
2261,2.108350
2262,2.108220
2263,2.108290
2264,2.108430
2265,2.108220
2266,2.108350
2267,2.108080
2268,2.108200
2269,2.108080
2270,2.108140
2271,2.108030
2272,2.108160
2273,2.108120
2274,2.108200
2275,2.108140
2276,2.108290
2277,2.108180
2278,2.108120
2279,2.108160
2280,2.108140
2281,2.108070
2282,2.108180
2283,2.108100
2284,2.108100
2285,2.108080
2286,2.108080
2287,2.108070
2288,2.108120
2289,2.108120
2290,2.108080
2291,2.108140
2292,2.108080
2293,2.108080
2294,2.108100
2295,2.108070
2296,2.108100
2297,2.108240
2298,2.108080
2299,2.108010
2300,2.108080
2301,2.108080
2302,2.108070
2303,2.108030
2304,2.108030
2305,2.108140
2306,2.107970
2307,2.107930
2308,2.108010
2309,2.107970
2310,2.107950
2311,2.108120
2312,2.107950
2313,2.108070
2314,2.108070
2315,2.108120
2316,2.108070
2317,2.108030
2318,2.107950
2319,2.108050
2320,2.108080
2321,2.107970
2322,2.108160
2323,2.107950
2324,2.107990
2325,2.108030
2326,2.107990
2327,2.107930
2328,2.107890
2329,2.107990
2330,2.107970
2331,2.108010
2332,2.107950
2333,2.107950
2334,2.107840
2335,2.107970
2336,2.107860
2337,2.107910
2338,2.107950
2339,2.107990
2340,2.107800
2341,2.107870
2342,2.108010
2343,2.107950
2344,2.107820
2345,2.107990
2346,2.107740
2347,2.107800
2348,2.107890
2349,2.107740
2350,2.107860
2351,2.107870
2352,2.107800
2353,2.107840
2354,2.107760
2355,2.107760
2356,2.107870
2357,2.107740
2358,2.107740
2359,2.107700
2360,2.107660
2361,2.107700
2362,2.107780
2363,2.107860
2364,2.107660
2365,2.107740
2366,2.107800
2367,2.107700
2368,2.107780
2369,2.107720
2370,2.107760
2371,2.107720
2372,2.107680
2373,2.107630
2374,2.107590
2375,2.107630
2376,2.107630
2377,2.107820
2378,2.107720
2379,2.107680
2380,2.107760
2381,2.107510
2382,2.107510
2383,2.107340
2384,2.107450
2385,2.107360
2386,2.107380
2387,2.107320
2388,2.107360
2389,2.107300
2390,2.107380
2391,2.107260
2392,2.107230
2393,2.107300
2394,2.107210
2395,2.107230
2396,2.107340
2397,2.107280
2398,2.107300
2399,2.107260
2400,2.107420
2401,2.107340
2402,2.107320
2403,2.107090
2404,2.107380
2405,2.107380
2406,2.107380
2407,2.107340
2408,2.107400
2409,2.107510
2410,2.107300
2411,2.107490
2412,2.107400
2413,2.107300
2414,2.107340
2415,2.107230
2416,2.107300
2417,2.107470
2418,2.107380
2419,2.107340
2420,2.107320
2421,2.107340
2422,2.107420
2423,2.107380
2424,2.107320
2425,2.107300
2426,2.107190
2427,2.107320
2428,2.107320
2429,2.107240
2430,2.107280
2431,2.107240
2432,2.107320
2433,2.107260
2434,2.107320
2435,2.107360
2436,2.107150
2437,2.107340
2438,2.107400
2439,2.107300
2440,2.107190
2441,2.107340
2442,2.107190
2443,2.107320
2444,2.107380
2445,2.107300
2446,2.107360
2447,2.107380
2448,2.107280
2449,2.107300
2450,2.107450
2451,2.107340
2452,2.107320
2453,2.107300
2454,2.107230
2455,2.107280
2456,2.107420
2457,2.107340
2458,2.107420
2459,2.107490
2460,2.107490
2461,2.107530
2462,2.107590
2463,2.107610
2464,2.107650
2465,2.107570
2466,2.107680
2467,2.107660
2468,2.107650
2469,2.107760
2470,2.107660
2471,2.107870
2472,2.107870
2473,2.107820
2474,2.107890
2475,2.107930
2476,2.107890
2477,2.108080
2478,2.108010
2479,2.108100
2480,2.108140
2481,2.107990
2482,2.108180
2483,2.108160
2484,2.108290
2485,2.108200
2486,2.108160
2487,2.108280
2488,2.108200
2489,2.108220
2490,2.108240
2491,2.108240
2492,2.108200
2493,2.108310
2494,2.108280
2495,2.108080
2496,2.108280
2497,2.108220
2498,2.108160
2499,2.108100
2500,2.108180
2501,2.108200
2502,2.108220
2503,2.108140
2504,2.108080
2505,2.108100
2506,2.108100
2507,2.108120
2508,2.108120
2509,2.108070
2510,2.107860
2511,2.108080
2512,2.107840
2513,2.107910
2514,2.107950
2515,2.107870
2516,2.107930
2517,2.107950
2518,2.107800
2519,2.107950
2520,2.107780
2521,2.107840
2522,2.107800
2523,2.107780
2524,2.107820
2525,2.107800
2526,2.107860
2527,2.107740
2528,2.107820
2529,2.107590
2530,2.107630
2531,2.107630
2532,2.107630
2533,2.107550
2534,2.107570
2535,2.107550
2536,2.107740
2537,2.107630
2538,2.107570
2539,2.107440
2540,2.107550
2541,2.107550
2542,2.107450
2543,2.107510
2544,2.107420
2545,2.107450
2546,2.107400
2547,2.107420
2548,2.107440
2549,2.107300
2550,2.107400
2551,2.107360
2552,2.107340
2553,2.107380
2554,2.107260
2555,2.107280
2556,2.107210
2557,2.107260
2558,2.107280
2559,2.107260
2560,2.107070
2561,2.107340
2562,2.107400
2563,2.107190
2564,2.107230
2565,2.107230
2566,2.107070
2567,2.107240
2568,2.107150
2569,2.107170
2570,2.107190
2571,2.107070
2572,2.106980
2573,2.107050
2574,2.107090
2575,2.107020
2576,2.107000
2577,2.107050
2578,2.107020
2579,2.106980
2580,2.107020
2581,2.106880
2582,2.106880
2583,2.107030
2584,2.106900
2585,2.106920
2586,2.106900
2587,2.106840
2588,2.106840
2589,2.106770
2590,2.106810
2591,2.106900
2592,2.106810
2593,2.106820
2594,2.106610
2595,2.106750
2596,2.106710
2597,2.106730
2598,2.106670
2599,2.106600
2600,2.106630
2601,2.106710
2602,2.106540
2603,2.106600
2604,2.106580
2605,2.106730
2606,2.106520
2607,2.106520
2608,2.106600
2609,2.106460
2610,2.106520
2611,2.106630
2612,2.106580
2613,2.106580
2614,2.106420
2615,2.106440
2616,2.106480
2617,2.106460
2618,2.106370
2619,2.106270
2620,2.106370
2621,2.106350
2622,2.106460
2623,2.106440
2624,2.106400
2625,2.106310
2626,2.106330
2627,2.106400
2628,2.106350
2629,2.106230
2630,2.106160
2631,2.106270
2632,2.106210
2633,2.106330
2634,2.106060
2635,2.106140
2636,2.106230
2637,2.106210
2638,2.106140
2639,2.106100
2640,2.106120
2641,2.106120
2642,2.106040
2643,2.106040
2644,2.106100
2645,2.106120
2646,2.106040
2647,2.106120
2648,2.105910
2649,2.106040
2650,2.106080
2651,2.105870
2652,2.105970
2653,2.105970
2654,2.105910
2655,2.105970
2656,2.105980
2657,2.105790
2658,2.105980
2659,2.105890
2660,2.105910
2661,2.105850
2662,2.105760
2663,2.105850
2664,2.105810
2665,2.105870
2666,2.105790
2667,2.105810
2668,2.105760
2669,2.105810
2670,2.105760
2671,2.105700
2672,2.105760
2673,2.105740
2674,2.105680
2675,2.105660
2676,2.105770
2677,2.105680
2678,2.105680
2679,2.105680
2680,2.105680
2681,2.105530
2682,2.105660
2683,2.105600
2684,2.105640
2685,2.105660
2686,2.105490
2687,2.105600
2688,2.105510
2689,2.105620
2690,2.105470
2691,2.105550
2692,2.105530
2693,2.105560
2694,2.105370
2695,2.105490
2696,2.105490
2697,2.105490
2698,2.105530
2699,2.105370
2700,2.105340
2701,2.105450
2702,2.105410
2703,2.105490
2704,2.105550
2705,2.105430
2706,2.105450
2707,2.105370
2708,2.105410
2709,2.105390
2710,2.105350
2711,2.105390
2712,2.105300
2713,2.105390
2714,2.105300
2715,2.105180
2716,2.105450
2717,2.105240
2718,2.105200
2719,2.105280
2720,2.105220
2721,2.105140
2722,2.105320
2723,2.105140
2724,2.105350
2725,2.105110
2726,2.105130
2727,2.105200
2728,2.105010
2729,2.105220
2730,2.105050
2731,2.105010
2732,2.105070
2733,2.105090
2734,2.105030
2735,2.105010
2736,2.105030
2737,2.105070
2738,2.105140
2739,2.105050
2740,2.104880
2741,2.105010
2742,2.104970
2743,2.104930
2744,2.104930
2745,2.104860
2746,2.104900
2747,2.104840
2748,2.104860
2749,2.105110
2750,2.104950
2751,2.104820
2752,2.104800
2753,2.104920
2754,2.104760
2755,2.104860
2756,2.104760
2757,2.104800
2758,2.104800
2759,2.104820
2760,2.104760
2761,2.104740
2762,2.104800
2763,2.104840
2764,2.104720
2765,2.104840
2766,2.104760
2767,2.104710
2768,2.104820
2769,2.104550
2770,2.104670
2771,2.104780
2772,2.104630
2773,2.104670
2774,2.104760
2775,2.104690
2776,2.104760
2777,2.104610
2778,2.104510
2779,2.104670
2780,2.104590
2781,2.104780
2782,2.104630
2783,2.104510
2784,2.104650
2785,2.104510
2786,2.104460
2787,2.104550
2788,2.104440
2789,2.104610
2790,2.104590
2791,2.104610
2792,2.104380
2793,2.104480
2794,2.104360
2795,2.104480
2796,2.104440
2797,2.104460
2798,2.104530
2799,2.104340
2800,2.104400
2801,2.104360
2802,2.104400
2803,2.104530
2804,2.104460
2805,2.104360
2806,2.104480
2807,2.104530
2808,2.104400
2809,2.104480
2810,2.104440
2811,2.104530
2812,2.104720
2813,2.104710
2814,2.104710
2815,2.104610
2816,2.104740
2817,2.104740
2818,2.104880
2819,2.104820
2820,2.104880
2821,2.105010
2822,2.104930
2823,2.104920
2824,2.104880
2825,2.105110
2826,2.104950
2827,2.105030
2828,2.104990
2829,2.105240
2830,2.105240
2831,2.105130
2832,2.105160
2833,2.105260
2834,2.105200
2835,2.105110
2836,2.105280
2837,2.105090
2838,2.105240
2839,2.105130
2840,2.105090
2841,2.105160
2842,2.105110
2843,2.105110
2844,2.105130
2845,2.105140
2846,2.105010
2847,2.105090
2848,2.105070
2849,2.105090
2850,2.105090
2851,2.105050
2852,2.105030
2853,2.104950
2854,2.104970
2855,2.104860
2856,2.104860
2857,2.105010
2858,2.104880
2859,2.105050
2860,2.105010
2861,2.104820
2862,2.104930
2863,2.104740
2864,2.104860
2865,2.104820
2866,2.104900
2867,2.104860
2868,2.104690
2869,2.104840
2870,2.104710
2871,2.104650
2872,2.104650
2873,2.104920
2874,2.104630
2875,2.104710
2876,2.104760
2877,2.104570
2878,2.104690
2879,2.104630
2880,2.104610
2881,2.104710
2882,2.104630
2883,2.104590
2884,2.104530
2885,2.104650
2886,2.104570
2887,2.104460
2888,2.104690
2889,2.104550
2890,2.104460
2891,2.104500
2892,2.104460
2893,2.104460
2894,2.104320
2895,2.104570
2896,2.104360
2897,2.104480
2898,2.104290
2899,2.104400
2900,2.104400
2901,2.104300
2902,2.104400
2903,2.104290
2904,2.104320
2905,2.104360
2906,2.104340
2907,2.104360
2908,2.104320
2909,2.104210
2910,2.104300
2911,2.104300
2912,2.104250
2913,2.104250
2914,2.104270
2915,2.104230
2916,2.104250
2917,2.104250
2918,2.104320
2919,2.104150
2920,2.104110
2921,2.104130
2922,2.104190
2923,2.104130
2924,2.104060
2925,2.104130
2926,2.104230
2927,2.104110
2928,2.104250
2929,2.104070
2930,2.104020
2931,2.104170
2932,2.103830
2933,2.104060
2934,2.104040
2935,2.104060
2936,2.103920
2937,2.103900
2938,2.103960
2939,2.103900
2940,2.103960
2941,2.104040
2942,2.104060
2943,2.104000
2944,2.103860
2945,2.103880
2946,2.103920
2947,2.103770
2948,2.103850
2949,2.103810
2950,2.103850
2951,2.103860
2952,2.103880
2953,2.103960
2954,2.103960
2955,2.103920
2956,2.103960
2957,2.103980
2958,2.104040
2959,2.104070
2960,2.103980
2961,2.104230
2962,2.104150
2963,2.104230
2964,2.104210
2965,2.104230
2966,2.104270
2967,2.104340
2968,2.104340
2969,2.104380
2970,2.104460
2971,2.104500
2972,2.104510
2973,2.104500
2974,2.104510
2975,2.104630
2976,2.104530
2977,2.104610
2978,2.104690
2979,2.104780
2980,2.104780
2981,2.104650
2982,2.104920
2983,2.104710
2984,2.104800
2985,2.104990
2986,2.104950
2987,2.105030
2988,2.104970
2989,2.105140
2990,2.104990
2991,2.105070
2992,2.105220
2993,2.105030
2994,2.105260
2995,2.105300
2996,2.105220
2997,2.105220
2998,2.105320
2999,2.105280
3000,2.105260
3001,2.105280
3002,2.105470
3003,2.105430
3004,2.105510
3005,2.105550
3006,2.105620
3007,2.105490
3008,2.105550
3009,2.105620
3010,2.105660
3011,2.105660
3012,2.105680
3013,2.105930
3014,2.105810
3015,2.105890
3016,2.105760
3017,2.105810
3018,2.105850
3019,2.105870
3020,2.105870
3021,2.105810
3022,2.105910
3023,2.105760
3024,2.105810
3025,2.105930
3026,2.105790
3027,2.105620
3028,2.105810
3029,2.105660
3030,2.105740
3031,2.105660
3032,2.105560
3033,2.105550
3034,2.105430
3035,2.105450
3036,2.105580
3037,2.105530
3038,2.105490
3039,2.105410
3040,2.105410
3041,2.105450
3042,2.105390
3043,2.105450
3044,2.105390
3045,2.105430
3046,2.105370
3047,2.105450
3048,2.105340
3049,2.105410
3050,2.105260
3051,2.105350
3052,2.105300
3053,2.105300
3054,2.105340
3055,2.105130
3056,2.105280
3057,2.105200
3058,2.105200
3059,2.104990
3060,2.105220
3061,2.105180
3062,2.105030
3063,2.105010
3064,2.105090
3065,2.105070
3066,2.105130
3067,2.105130
3068,2.105090
3069,2.104950
3070,2.105050
3071,2.105110
3072,2.105130
3073,2.104990
3074,2.104820
3075,2.104950
3076,2.104930
3077,2.104930
3078,2.104900
3079,2.105010
3080,2.104880
3081,2.104900
3082,2.104930
3083,2.104800
3084,2.104860
3085,2.104820
3086,2.104860
3087,2.104920
3088,2.104900
3089,2.104800
3090,2.104920
3091,2.104840
3092,2.104720
3093,2.104740
3094,2.104760
3095,2.104650
3096,2.104670
3097,2.104780
3098,2.104740
3099,2.104710
3100,2.104740
3101,2.104610
3102,2.104690
3103,2.104710
3104,2.104710
3105,2.104590
3106,2.104610
3107,2.104530
3108,2.104550
3109,2.104550
3110,2.104500
3111,2.104590
3112,2.104530
3113,2.104610
3114,2.104550
3115,2.104440
3116,2.104510
3117,2.104570
3118,2.104480
3119,2.104510
3120,2.104500
3121,2.104550
3122,2.104440
3123,2.104500
3124,2.104340
3125,2.104380
3126,2.104500
3127,2.104400
3128,2.104320
3129,2.104340
3130,2.104500
3131,2.104400
3132,2.104270
3133,2.104440
3134,2.104340
3135,2.104290
3136,2.104320
3137,2.104290
3138,2.104290
3139,2.104250
3140,2.104300
3141,2.104230
3142,2.104340
3143,2.104320
3144,2.104290
3145,2.104190
3146,2.104210
3147,2.104170
3148,2.104230
3149,2.104290
3150,2.104300
3151,2.104190
3152,2.104250
3153,2.104170
3154,2.104250
3155,2.104070
3156,2.104170
3157,2.104170
3158,2.104130
3159,2.104250
3160,2.104290
3161,2.104270
3162,2.104130
3163,2.104210
3164,2.104110
3165,2.104230
3166,2.104170
3167,2.104090
3168,2.104150
3169,2.104340
3170,2.104230
3171,2.104130
3172,2.104210
3173,2.104170
3174,2.104210
3175,2.104090
3176,2.104230
3177,2.104230
3178,2.104190
3179,2.104210
3180,2.104290
3181,2.104150
3182,2.104250
3183,2.104170
3184,2.104090
3185,2.104250
3186,2.104170
3187,2.104150
3188,2.104090
3189,2.104210
3190,2.104040
3191,2.104190
3192,2.104150
3193,2.104110
3194,2.104150
3195,2.104110
3196,2.104070
3197,2.104020
3198,2.104170
3199,2.104020
3200,2.104190
3201,2.104070
3202,2.104130
3203,2.104070
3204,2.104000
3205,2.104130
3206,2.104040
3207,2.103980
3208,2.104190
3209,2.104190
3210,2.104060
3211,2.104090
3212,2.104190
3213,2.104020
3214,2.104110
3215,2.104020
3216,2.104090
3217,2.104130
3218,2.103940
3219,2.104230
3220,2.104000
3221,2.104040
3222,2.104130
3223,2.104000
3224,2.104070
3225,2.103900
3226,2.103960
3227,2.104210
3228,2.104020
3229,2.104070
3230,2.104090
3231,2.104040
3232,2.104110
3233,2.104000
3234,2.104110
3235,2.104130
3236,2.104060
3237,2.103920
3238,2.103860
3239,2.104040
3240,2.104190
3241,2.104090
3242,2.104020
3243,2.104000
3244,2.104190
3245,2.104040
3246,2.104170
3247,2.104070
3248,2.104000
3249,2.103860
3250,2.103880
3251,2.103900
3252,2.104000
3253,2.103900
3254,2.103940
3255,2.103830
3256,2.103860
3257,2.103850
3258,2.103960
3259,2.103960
3260,2.103830
3261,2.103880
3262,2.103850
3263,2.103830
3264,2.103900
3265,2.103770
3266,2.103690
3267,2.104020
3268,2.103850
3269,2.103900
3270,2.103690
3271,2.103790
3272,2.103940
3273,2.103830
3274,2.103830
3275,2.103730
3276,2.103790
3277,2.103790
3278,2.103770
3279,2.103670
3280,2.103650
3281,2.103750
3282,2.103810
3283,2.103770
3284,2.103770
3285,2.103650
3286,2.103620
3287,2.103670
3288,2.103710
3289,2.103500
3290,2.103640
3291,2.103440
3292,2.103540
3293,2.103670
3294,2.103600
3295,2.103650
3296,2.103520
3297,2.103620
3298,2.103600
3299,2.103460
3300,2.103670
3301,2.103620
3302,2.103580
3303,2.103620
3304,2.103560
3305,2.103460
3306,2.103520
3307,2.103410
3308,2.103480
3309,2.103580
3310,2.103460
3311,2.103410
3312,2.103440
3313,2.103580
3314,2.103430
3315,2.103500
3316,2.103410
3317,2.103390
3318,2.103390
3319,2.103390
3320,2.103270
3321,2.103250
3322,2.103390
3323,2.103310
3324,2.103290
3325,2.103390
3326,2.103330
3327,2.103220
3328,2.103310
3329,2.103310
3330,2.103230
3331,2.103270
3332,2.103270
3333,2.103270
3334,2.103100
3335,2.103220
3336,2.103140
3337,2.103250
3338,2.103250
3339,2.103140
3340,2.103160
3341,2.103180
3342,2.103250
3343,2.103250
3344,2.103200
3345,2.103250
3346,2.103160
3347,2.103040
3348,2.103200
3349,2.102990
3350,2.103060
3351,2.102970
3352,2.103010
3353,2.103080
3354,2.102930
3355,2.102990
3356,2.102870
3357,2.102930
3358,2.102990
3359,2.102930
3360,2.102870
3361,2.103060
3362,2.102970
3363,2.102830
3364,2.102910
3365,2.102830
3366,2.102810
3367,2.102910
3368,2.102950
3369,2.102850
3370,2.102850
3371,2.102780
3372,2.102870
3373,2.102800
3374,2.102700
3375,2.102680
3376,2.102740
3377,2.102740
3378,2.102660
3379,2.102830
3380,2.102640
3381,2.102590
3382,2.102680
3383,2.102620
3384,2.102640
3385,2.102590
3386,2.102550
3387,2.102470
3388,2.102510
3389,2.102470
3390,2.102490
3391,2.102570
3392,2.102450
3393,2.102300
3394,2.102590
3395,2.102380
3396,2.102620
3397,2.102490
3398,2.102490
3399,2.102410
3400,2.102490
3401,2.102360
3402,2.102360
3403,2.102450
3404,2.102410
3405,2.102430
3406,2.102390
3407,2.102320
3408,2.102280
3409,2.102430
3410,2.102340
3411,2.102360
3412,2.102260
3413,2.102410
3414,2.102280
3415,2.102360
3416,2.102300
3417,2.102220
3418,2.102390
3419,2.102360
3420,2.102280
3421,2.102360
3422,2.102280
3423,2.102280
3424,2.102170
3425,2.102200
3426,2.102170
3427,2.102110
3428,2.102130
3429,2.102150
3430,2.102050
3431,2.102240
3432,2.101990
3433,2.101990
3434,2.101960
3435,2.101990
3436,2.102030
3437,2.102200
3438,2.102010
3439,2.102010
3440,2.102220
3441,2.102070
3442,2.102010
3443,2.102010
3444,2.102010
3445,2.101970
3446,2.101990
3447,2.101990
3448,2.101970
3449,2.101970
3450,2.101940
3451,2.101920
3452,2.102090
3453,2.101880
3454,2.101920
3455,2.101860
3456,2.101800
3457,2.101800
3458,2.101760
3459,2.101780
3460,2.101860
3461,2.101780
3462,2.101750
3463,2.101710
3464,2.101760
3465,2.101730
3466,2.101630
3467,2.101820
3468,2.101630
3469,2.101670
3470,2.101670
3471,2.101590
3472,2.101650
3473,2.101540
3474,2.101610
3475,2.101500
3476,2.101540
3477,2.101570
3478,2.101520
3479,2.101590
3480,2.101460
3481,2.101550
3482,2.101440
3483,2.101380
3484,2.101380
3485,2.101360
3486,2.101420
3487,2.101400
3488,2.101270
3489,2.101330
3490,2.101250
3491,2.101130
3492,2.101310
3493,2.101150
3494,2.101250
3495,2.101230
3496,2.101230
3497,2.101270
3498,2.101230
3499,2.101210
3500,2.101120
3501,2.101270
3502,2.101100
3503,2.101150
3504,2.101120
3505,2.100980
3506,2.101120
3507,2.101040
3508,2.101100
3509,2.101130
3510,2.100980
3511,2.101020
3512,2.101000
3513,2.101000
3514,2.101000
3515,2.100910
3516,2.100980
3517,2.100830
3518,2.100960
3519,2.100870
3520,2.100850
3521,2.100790
3522,2.100830
3523,2.100790
3524,2.100920
3525,2.100920
3526,2.100870
3527,2.100790
3528,2.100790
3529,2.100810
3530,2.100770
3531,2.100560
3532,2.100730
3533,2.100680
3534,2.100730
3535,2.100680
3536,2.100580
3537,2.100600
3538,2.100660
3539,2.100580
3540,2.100580
3541,2.100520
3542,2.100620
3543,2.100730
3544,2.100640
3545,2.100580
3546,2.100540
3547,2.100500
3548,2.100470
3549,2.100500
3550,2.100450
3551,2.100580
3552,2.100450
3553,2.100470
3554,2.100410
3555,2.100560
3556,2.100410
3557,2.100430
3558,2.100540
3559,2.100520
3560,2.100430
3561,2.100330
3562,2.100310
3563,2.100490
3564,2.100390
3565,2.100220
3566,2.100200
3567,2.100220
3568,2.100500
3569,2.100280
3570,2.100350
3571,2.100370
3572,2.100330
3573,2.100310
3574,2.100220
3575,2.100240
3576,2.100200
3577,2.100240
3578,2.100080
3579,2.100280
3580,2.100160
3581,2.100260
3582,2.100180
3583,2.100120
3584,2.100180
3585,2.100120
3586,2.100160
3587,2.100030
3588,2.099990
3589,2.100100
3590,2.100100
3591,2.100050
3592,2.100010
3593,2.100100
3594,2.099950
3595,2.099970
3596,2.100030
3597,2.099990
3598,2.099910
3599,2.099890
3600,2.099930
3601,2.099950
3602,2.099990
3603,2.099760
3604,2.099800
3605,2.099610
3606,2.099530
3607,2.099470
3608,2.099450
3609,2.099440
3610,2.099280
3611,2.099000
3612,2.099020
3613,2.098900
