        1st,        1st,        1st
      V [V],    Q [mAh],Q/M [mAh/g]
    1.90978,    0.02437,  38.681751
   1.909625,   0.024372,  38.686437
   1.909625,   0.024375,  38.691123
   1.909469,   0.024378,   38.69581
   1.909314,   0.024381,  38.700498
   1.909314,   0.024384,  38.705186
   1.909158,   0.024387,  38.709873
   1.909002,    0.02439,   38.71456
   1.908847,   0.024393,  38.719247
   1.908847,   0.024396,  38.723935
   1.908691,   0.024399,  38.728623
   1.908536,   0.024402,   38.73331
    1.90838,   0.024405,  38.737997
    1.90838,   0.024408,  38.742684
   1.908225,   0.024411,  38.747372
   1.908225,   0.024414,  38.752059
   1.908069,   0.024417,  38.756745
   1.907914,    0.02442,  38.761431
   1.907758,   0.024423,  38.766118
   1.907758,   0.024426,  38.770804
   1.907602,   0.024429,   38.77549
   1.907447,   0.024432,  38.780176
   1.907291,   0.024434,  38.784863
   1.907291,   0.024437,   38.78955
   1.907136,    0.02444,  38.794237
    1.90698,   0.024443,  38.798924
   1.906825,   0.024446,  38.803611
   1.906825,   0.024449,  38.808298
   1.906669,   0.024452,  38.812985
   1.906514,   0.024455,  38.817671
   1.906514,   0.024458,  38.822357
   1.906358,   0.024461,  38.827044
   1.906202,   0.024464,  38.831732
   1.906202,   0.024467,  38.836419
   1.906047,    0.02447,  38.841105
   1.905891,   0.024473,  38.845791
   1.905736,   0.024476,  38.850478
   1.905736,   0.024479,  38.855166
    1.90558,   0.024482,  38.859854
   1.905425,   0.024485,  38.864541
   1.905269,   0.024488,  38.869228
   1.905269,   0.024491,  38.873915
   1.905114,   0.024494,  38.878602
   1.904958,   0.024496,  38.883289
   1.904802,   0.024499,  38.887975
   1.904802,   0.024502,  38.892663
   1.904647,   0.024505,   38.89735
   1.904647,   0.024508,  38.902036
   1.904336,   0.024511,  38.906723
   1.904336,   0.024514,   38.91141
    1.90418,   0.024517,  38.916097
    1.90418,    0.02452,  38.920783
   1.904025,   0.024523,  38.925469
   1.903869,   0.024526,  38.930155
   1.903869,   0.024529,  38.934842
   1.903714,   0.024532,  38.939529
   1.903558,   0.024535,  38.944216
   1.903558,   0.024538,  38.948902
   1.903402,   0.024541,  38.953588
   1.903247,   0.024544,  38.958275
   1.903247,   0.024547,  38.962961
   1.903091,    0.02455,  38.967647
   1.902936,   0.024553,  38.972333
    1.90278,   0.024556,   38.97702
    1.90278,   0.024558,  38.981708
   1.902625,   0.024561,  38.986395
   1.902469,   0.024564,  38.991081
   1.902469,   0.024567,  38.995768
   1.902314,    0.02457,  39.000455
   1.902158,   0.024573,  39.005141
   1.902158,   0.024576,  39.009828
   1.902002,   0.024579,  39.014514
   1.901847,   0.024582,  39.019201
   1.901847,   0.024585,  39.023888
   1.901691,   0.024588,  39.028574
   1.901691,   0.024591,  39.033261
    1.90138,   0.024594,  39.037948
    1.90138,   0.024597,  39.042635
   1.901225,     0.0246,  39.047322
   1.901069,   0.024603,  39.052008
   1.900914,   0.024606,  39.056695
   1.900914,   0.024609,  39.061382
   1.900758,   0.024612,  39.066069
   1.900758,   0.024615,  39.070755
   1.900602,   0.024618,  39.075442
   1.900447,    0.02462,  39.080129
   1.900447,   0.024623,  39.084815
   1.900291,   0.024626,  39.089501
   1.900136,   0.024629,  39.094188
    1.89998,   0.024632,  39.098875
    1.89998,   0.024635,  39.103562
   1.899825,   0.024638,   39.10825
   1.899825,   0.024641,  39.112937
   1.899669,   0.024644,  39.117624
   1.899514,   0.024647,  39.122312
   1.899358,    0.02465,  39.126999
   1.899358,   0.024653,  39.131686
   1.899202,   0.024656,  39.136373
   1.899047,   0.024659,  39.141059
   1.898891,   0.024662,  39.145746
   1.898891,   0.024665,  39.150434
   1.898891,   0.024668,   39.15512
   1.898736,   0.024671,  39.159807
    1.89858,   0.024674,  39.164493
   1.898425,   0.024677,  39.169179
   1.898425,    0.02468,  39.173866
   1.898269,   0.024682,  39.178553
   1.898114,   0.024685,   39.18324
   1.898114,   0.024688,  39.187927
   1.897958,   0.024691,  39.192614
   1.897802,   0.024694,  39.197302
   1.897647,   0.024697,  39.201989
   1.897647,     0.0247,  39.206675
   1.897491,   0.024703,  39.211361
   1.897336,   0.024706,  39.216048
   1.897336,   0.024709,  39.220734
    1.89718,   0.024712,  39.225421
   1.897025,   0.024715,  39.230108
   1.897025,   0.024718,  39.234795
   1.896869,   0.024721,  39.239483
   1.896714,   0.024724,  39.244169
   1.896558,   0.024727,  39.248856
   1.896558,    0.02473,  39.253543
   1.896558,   0.024733,   39.25823
   1.896402,   0.024736,  39.262916
   1.896247,   0.024739,  39.267603
   1.896091,   0.024742,   39.27229
   1.896091,   0.024744,  39.276976
   1.895936,   0.024747,  39.281663
    1.89578,    0.02475,   39.28635
    1.89578,   0.024753,  39.291037
   1.895625,   0.024756,  39.295724
   1.895469,   0.024759,   39.30041
   1.895469,   0.024762,  39.305097
   1.895314,   0.024765,  39.309783
   1.895158,   0.024768,  39.314469
   1.895002,   0.024771,  39.319156
   1.895002,   0.024774,  39.323844
   1.894847,   0.024777,  39.328532
   1.894691,    0.02478,  39.333219
   1.894691,   0.024783,  39.337905
   1.894536,   0.024786,  39.342592
   1.894536,   0.024789,  39.347279
    1.89438,   0.024792,  39.351966
   1.894225,   0.024795,  39.356653
   1.894225,   0.024798,   39.36134
   1.894069,   0.024801,  39.366027
   1.894069,   0.024804,  39.370715
   1.893914,   0.024807,  39.375402
   1.893914,   0.024809,  39.380089
   1.893758,   0.024812,  39.384777
   1.893602,   0.024815,  39.389464
   1.893602,   0.024818,  39.394151
   1.893447,   0.024821,  39.398838
   1.893291,   0.024824,  39.403524
   1.893291,   0.024827,  39.408211
   1.893136,    0.02483,  39.412898
   1.893136,   0.024833,  39.417585
    1.89298,   0.024836,  39.422272
   1.892825,   0.024839,  39.426959
   1.892825,   0.024842,  39.431646
   1.892669,   0.024845,  39.436332
   1.892514,   0.024848,  39.441018
   1.892358,   0.024851,  39.445704
   1.892358,   0.024854,  39.450391
   1.892202,   0.024857,  39.455078
   1.892047,    0.02486,  39.459765
   1.892047,   0.024863,  39.464451
   1.891891,   0.024866,  39.469137
   1.891736,   0.024869,  39.473824
   1.891736,   0.024871,  39.478511
    1.89158,   0.024874,  39.483198
    1.89158,   0.024877,  39.487884
   1.891425,    0.02488,   39.49257
   1.891269,   0.024883,  39.497257
   1.891269,   0.024886,  39.501944
   1.891114,   0.024889,  39.506631
   1.890958,   0.024892,  39.511318
   1.890958,   0.024895,  39.516004
   1.890803,   0.024898,  39.520691
   1.890647,   0.024901,  39.525377
   1.890647,   0.024904,  39.530063
   1.890491,   0.024907,  39.534749
   1.890336,    0.02491,  39.539436
   1.890336,   0.024913,  39.544123
    1.89018,   0.024916,   39.54881
    1.89018,   0.024919,  39.553496
   1.890025,   0.024922,  39.558182
   1.889869,   0.024925,  39.562869
   1.889869,   0.024928,  39.567557
   1.889714,   0.024931,  39.572244
   1.889558,   0.024933,  39.576931
   1.889558,   0.024936,  39.581618
   1.889403,   0.024939,  39.586305
   1.889247,   0.024942,  39.590992
   1.889247,   0.024945,  39.595679
   1.889091,   0.024948,  39.600366
   1.888936,   0.024951,  39.605054
   1.888936,   0.024954,  39.609742
    1.88878,   0.024957,  39.614429
   1.888625,    0.02496,  39.619115
   1.888625,   0.024963,  39.623801
   1.888469,   0.024966,  39.628487
   1.888469,   0.024969,  39.633174
   1.888314,   0.024972,  39.637861
   1.888158,   0.024975,  39.642548
   1.888158,   0.024978,  39.647236
   1.888003,   0.024981,  39.651924
   1.888003,   0.024984,  39.656611
   1.887847,   0.024987,  39.661298
   1.887691,    0.02499,  39.665985
   1.887691,   0.024993,  39.670672
   1.887536,   0.024995,  39.675359
    1.88738,   0.024998,  39.680046
    1.88738,   0.025001,  39.684732
   1.887225,   0.025004,  39.689419
   1.887069,   0.025007,  39.694106
   1.887069,    0.02501,  39.698793
   1.886914,   0.025013,   39.70348
   1.886758,   0.025016,  39.708167
   1.886758,   0.025019,  39.712854
   1.886603,   0.025022,  39.717541
   1.886603,   0.025025,  39.722227
   1.886447,   0.025028,  39.726914
   1.886291,   0.025031,  39.731602
   1.886291,   0.025034,  39.736288
   1.886136,   0.025037,  39.740975
   1.886136,    0.02504,  39.745661
    1.88598,   0.025043,  39.750347
   1.885825,   0.025046,  39.755034
   1.885825,   0.025049,  39.759721
   1.885669,   0.025052,  39.764408
   1.885669,   0.025055,  39.769095
   1.885514,   0.025057,  39.773782
   1.885358,    0.02506,  39.778469
   1.885203,   0.025063,  39.783155
   1.885203,   0.025066,  39.787842
   1.885047,   0.025069,  39.792528
   1.885047,   0.025072,  39.797215
   1.884891,   0.025075,  39.801903
   1.884891,   0.025078,   39.80659
   1.884736,   0.025081,  39.811276
    1.88458,   0.025084,  39.815962
    1.88458,   0.025087,  39.820649
   1.884425,    0.02509,  39.825337
   1.884269,   0.025093,  39.830024
   1.884269,   0.025096,  39.834712
   1.884114,   0.025099,  39.839399
   1.883958,   0.025102,  39.844086
   1.883958,   0.025105,  39.848774
   1.883958,   0.025108,  39.853461
   1.883803,   0.025111,  39.858148
   1.883803,   0.025114,  39.862835
   1.883647,   0.025117,  39.867521
   1.883491,   0.025119,  39.872208
   1.883336,   0.025122,  39.876895
   1.883336,   0.025125,  39.881581
    1.88318,   0.025128,  39.886267
    1.88318,   0.025131,  39.890954
   1.883025,   0.025134,  39.895641
   1.883025,   0.025137,  39.900328
   1.882714,    0.02514,  39.905014
   1.882714,   0.025143,  39.909701
   1.882714,   0.025146,  39.914389
   1.882558,   0.025149,  39.919076
   1.882403,   0.025152,  39.923763
   1.882403,   0.025155,   39.92845
   1.882247,   0.025158,  39.933136
   1.882247,   0.025161,  39.937822
   1.882091,   0.025164,  39.942508
   1.882091,   0.025167,  39.947195
   1.881936,    0.02517,  39.951882
    1.88178,   0.025173,  39.956569
    1.88178,   0.025176,  39.961255
   1.881625,   0.025179,  39.965942
   1.881469,   0.025181,  39.970629
   1.881469,   0.025184,  39.975316
   1.881314,   0.025187,  39.980003
   1.881158,    0.02519,   39.98469
   1.881158,   0.025193,  39.989377
   1.881158,   0.025196,  39.994065
   1.881003,   0.025199,  39.998753
   1.880847,   0.025202,   40.00344
   1.880847,   0.025205,  40.008127
   1.880691,   0.025208,  40.012814
   1.880536,   0.025211,    40.0175
   1.880536,   0.025214,  40.022186
    1.88038,   0.025217,  40.026873
    1.88038,    0.02522,  40.031559
   1.880225,   0.025223,  40.036247
   1.880069,   0.025226,  40.040934
   1.880069,   0.025229,   40.04562
   1.879914,   0.025232,  40.050307
   1.879914,   0.025235,  40.054993
   1.879758,   0.025238,   40.05968
   1.879758,   0.025241,  40.064367
   1.879603,   0.025244,  40.069054
   1.879447,   0.025246,  40.073742
   1.879447,   0.025249,  40.078429
   1.879291,   0.025252,  40.083115
   1.879136,   0.025255,  40.087801
   1.879136,   0.025258,  40.092488
   1.879136,   0.025261,  40.097176
    1.87898,   0.025264,  40.101863
   1.878825,   0.025267,   40.10655
   1.878669,    0.02527,  40.111237
   1.878669,   0.025273,  40.115923
   1.878514,   0.025276,   40.12061
   1.878514,   0.025279,  40.125297
   1.878514,   0.025282,  40.129983
   1.878358,   0.025285,  40.134669
   1.878203,   0.025288,  40.139356
   1.878203,   0.025291,  40.144043
   1.878047,   0.025294,   40.14873
   1.877891,   0.025297,  40.153417
   1.877891,     0.0253,  40.158104
   1.877891,   0.025303,  40.162791
   1.877736,   0.025306,  40.167478
    1.87758,   0.025308,  40.172165
    1.87758,   0.025311,  40.176851
   1.877425,   0.025314,  40.181538
   1.877269,   0.025317,  40.186224
   1.877269,    0.02532,   40.19091
   1.877114,   0.025323,  40.195597
   1.876958,   0.025326,  40.200283
   1.876958,   0.025329,  40.204969
   1.876803,   0.025332,  40.209656
   1.876803,   0.025335,  40.214343
   1.876647,   0.025338,   40.21903
   1.876647,   0.025341,  40.223717
   1.876491,   0.025344,  40.228403
   1.876491,   0.025347,   40.23309
   1.876336,    0.02535,  40.237778
   1.876336,   0.025353,  40.242465
    1.87618,   0.025356,  40.247151
   1.876025,   0.025359,  40.251838
   1.876025,   0.025362,  40.256526
   1.875869,   0.025365,  40.261214
   1.875714,   0.025368,  40.265901
   1.875714,    0.02537,  40.270588
   1.875558,   0.025373,  40.275274
   1.875558,   0.025376,  40.279961
   1.875403,   0.025379,  40.284648
   1.875403,   0.025382,  40.289335
   1.875247,   0.025385,  40.294022
   1.875247,   0.025388,  40.298709
   1.875091,   0.025391,  40.303396
   1.874936,   0.025394,  40.308083
   1.874936,   0.025397,   40.31277
    1.87478,     0.0254,  40.317457
    1.87478,   0.025403,  40.322144
   1.874625,   0.025406,   40.32683
   1.874469,   0.025409,  40.331517
   1.874469,   0.025412,  40.336205
   1.874314,   0.025415,  40.340893
   1.874314,   0.025418,   40.34558
   1.874158,   0.025421,  40.350267
   1.874158,   0.025424,  40.354954
   1.874003,   0.025427,  40.359641
   1.874003,    0.02543,  40.364328
   1.873847,   0.025432,  40.369014
   1.873847,   0.025435,  40.373701
   1.873691,   0.025438,  40.378389
   1.873691,   0.025441,  40.383076
   1.873536,   0.025444,  40.387762
   1.873536,   0.025447,  40.392449
    1.87338,    0.02545,  40.397136
    1.87338,   0.025453,  40.401823
   1.873225,   0.025456,   40.40651
   1.873225,   0.025459,  40.411198
   1.873069,   0.025462,  40.415885
   1.873069,   0.025465,  40.420571
   1.872914,   0.025468,  40.425258
   1.872758,   0.025471,  40.429944
   1.872758,   0.025474,  40.434631
   1.872603,   0.025477,  40.439318
   1.872447,    0.02548,  40.444004
   1.872447,   0.025483,   40.44869
   1.872291,   0.025486,  40.453377
   1.872291,   0.025489,  40.458064
   1.872291,   0.025492,  40.462751
   1.872136,   0.025494,  40.467437
    1.87198,   0.025497,  40.472124
    1.87198,     0.0255,  40.476811
   1.871825,   0.025503,  40.481498
   1.871825,   0.025506,  40.486185
   1.871669,   0.025509,  40.490871
   1.871669,   0.025512,  40.495557
   1.871514,   0.025515,  40.500244
   1.871514,   0.025518,  40.504932
   1.871358,   0.025521,  40.509619
   1.871203,   0.025524,  40.514305
   1.871203,   0.025527,  40.518991
   1.871047,    0.02553,  40.523678
   1.871047,   0.025533,  40.528364
   1.870891,   0.025536,   40.53305
   1.870736,   0.025539,  40.537737
   1.870736,   0.025542,  40.542424
    1.87058,   0.025545,  40.547111
    1.87058,   0.025548,  40.551797
    1.87058,   0.025551,  40.556483
   1.870425,   0.025554,  40.561169
   1.870425,   0.025556,  40.565856
   1.870269,   0.025559,  40.570542
   1.870114,   0.025562,  40.575228
   1.870114,   0.025565,  40.579915
   1.869958,   0.025568,  40.584601
   1.869803,   0.025571,  40.589287
   1.869803,   0.025574,  40.593974
   1.869803,   0.025577,  40.598661
   1.869647,    0.02558,  40.603348
   1.869491,   0.025583,  40.608036
   1.869491,   0.025586,  40.612723
   1.869336,   0.025589,   40.61741
   1.869336,   0.025592,  40.622097
    1.86918,   0.025595,  40.626783
   1.869025,   0.025598,   40.63147
   1.869025,   0.025601,  40.636158
   1.869025,   0.025604,  40.640844
   1.868869,   0.025607,  40.645531
   1.868869,    0.02561,  40.650217
   1.868714,   0.025613,  40.654903
   1.868558,   0.025616,   40.65959
   1.868558,   0.025618,  40.664276
   1.868403,   0.025621,  40.668963
   1.868403,   0.025624,   40.67365
   1.868247,   0.025627,  40.678336
   1.868247,    0.02563,  40.683022
   1.868091,   0.025633,  40.687709
   1.868091,   0.025636,  40.692396
   1.867936,   0.025639,  40.697083
    1.86778,   0.025642,   40.70177
   1.867936,   0.025645,  40.706457
    1.86778,   0.025648,  40.711144
   1.867625,   0.025651,  40.715831
   1.867469,   0.025654,  40.720517
   1.867469,   0.025657,  40.725204
   1.867469,    0.02566,  40.729891
   1.867314,   0.025663,  40.734578
   1.867158,   0.025666,  40.739265
   1.867158,   0.025669,  40.743952
   1.867003,   0.025672,  40.748639
   1.866847,   0.025675,  40.753325
   1.866847,   0.025678,  40.758012
   1.866691,   0.025681,  40.762699
   1.866691,   0.025683,  40.767385
   1.866536,   0.025686,  40.772072
   1.866536,   0.025689,   40.77676
   1.866536,   0.025692,  40.781447
    1.86638,   0.025695,  40.786135
    1.86638,   0.025698,  40.790822
   1.866225,   0.025701,  40.795508
   1.866225,   0.025704,  40.800195
   1.866069,   0.025707,  40.804882
   1.866069,    0.02571,  40.809569
   1.865914,   0.025713,  40.814255
   1.865758,   0.025716,  40.818942
   1.865758,   0.025719,  40.823629
   1.865603,   0.025722,  40.828315
   1.865603,   0.025725,  40.833002
   1.865447,   0.025728,   40.83769
   1.865447,   0.025731,  40.842377
   1.865291,   0.025734,  40.847064
   1.865291,   0.025737,  40.851751
   1.865136,    0.02574,  40.856439
   1.865136,   0.025743,  40.861127
    1.86498,   0.025745,  40.865814
    1.86498,   0.025748,  40.870502
   1.864825,   0.025751,  40.875189
   1.864825,   0.025754,  40.879875
   1.864669,   0.025757,  40.884562
   1.864514,    0.02576,  40.889249
   1.864514,   0.025763,  40.893935
   1.864514,   0.025766,  40.898622
   1.864358,   0.025769,  40.903309
   1.864358,   0.025772,  40.907996
   1.864203,   0.025775,  40.912684
   1.864203,   0.025778,  40.917372
   1.864047,   0.025781,  40.922059
   1.864047,   0.025784,  40.926746
   1.863891,   0.025787,  40.931433
   1.863891,    0.02579,   40.93612
   1.863736,   0.025793,  40.940807
   1.863736,   0.025796,  40.945495
    1.86358,   0.025799,  40.950182
    1.86358,   0.025802,  40.954868
   1.863425,   0.025805,  40.959554
   1.863425,   0.025807,  40.964241
   1.863269,    0.02581,  40.968928
   1.863114,   0.025813,  40.973615
   1.863114,   0.025816,  40.978302
   1.863114,   0.025819,  40.982989
   1.862958,   0.025822,  40.987676
   1.862958,   0.025825,  40.992363
   1.862803,   0.025828,   40.99705
   1.862803,   0.025831,  41.001737
   1.862647,   0.025834,  41.006424
   1.862491,   0.025837,  41.011111
   1.862491,    0.02584,  41.015798
   1.862336,   0.025843,  41.020484
   1.862336,   0.025846,  41.025171
    1.86218,   0.025849,  41.029858
    1.86218,   0.025852,  41.034545
   1.862025,   0.025855,  41.039232
   1.862025,   0.025858,  41.043919
   1.861869,   0.025861,  41.048605
   1.861869,   0.025864,  41.053291
   1.861714,   0.025867,  41.057978
   1.861714,   0.025869,  41.062666
   1.861558,   0.025872,  41.067353
   1.861558,   0.025875,   41.07204
   1.861403,   0.025878,  41.076727
   1.861247,   0.025881,  41.081414
   1.861247,   0.025884,  41.086101
   1.861091,   0.025887,  41.090787
   1.861091,    0.02589,  41.095473
   1.861091,   0.025893,   41.10016
   1.860936,   0.025896,  41.104846
    1.86078,   0.025899,  41.109534
    1.86078,   0.025902,  41.114221
   1.860625,   0.025905,  41.118908
   1.860625,   0.025908,  41.123595
   1.860625,   0.025911,  41.128282
   1.860469,   0.025914,  41.132969
   1.860469,   0.025917,  41.137655
   1.860314,    0.02592,  41.142342
   1.860314,   0.025923,  41.147029
   1.860158,   0.025926,  41.151716
   1.860003,   0.025929,  41.156402
   1.860003,   0.025931,  41.161089
   1.859847,   0.025934,  41.165776
   1.860003,   0.025937,  41.170464
   1.859847,    0.02594,  41.175151
   1.859692,   0.025943,  41.179838
   1.859536,   0.025946,  41.184526
   1.859536,   0.025949,  41.189213
   1.859536,   0.025952,  41.193899
    1.85938,   0.025955,  41.198586
   1.859225,   0.025958,  41.203274
   1.859225,   0.025961,  41.207961
   1.859069,   0.025964,  41.212648
   1.859069,   0.025967,  41.217335
   1.858914,    0.02597,  41.222022
   1.858914,   0.025973,  41.226709
   1.858758,   0.025976,  41.231396
   1.858758,   0.025979,  41.236083
   1.858603,   0.025982,   41.24077
   1.858603,   0.025985,  41.245457
   1.858603,   0.025988,  41.250144
   1.858447,   0.025991,   41.25483
   1.858292,   0.025993,  41.259517
   1.858292,   0.025996,  41.264205
   1.858136,   0.025999,  41.268892
   1.858136,   0.026002,  41.273579
    1.85798,   0.026005,  41.278266
    1.85798,   0.026008,  41.282953
    1.85798,   0.026011,   41.28764
   1.857825,   0.026014,  41.292326
   1.857669,   0.026017,  41.297012
   1.857669,    0.02602,  41.301699
   1.857514,   0.026023,  41.306387
   1.857514,   0.026026,  41.311075
   1.857358,   0.026029,  41.315762
   1.857358,   0.026032,  41.320448
   1.857203,   0.026035,  41.325134
   1.857203,   0.026038,  41.329821
   1.857047,   0.026041,  41.334508
   1.857047,   0.026044,  41.339195
   1.856892,   0.026047,  41.343883
   1.856892,    0.02605,   41.34857
   1.856736,   0.026053,  41.353256
   1.856736,   0.026056,  41.357942
   1.856736,   0.026058,  41.362629
    1.85658,   0.026061,  41.367315
   1.856425,   0.026064,  41.372001
   1.856425,   0.026067,  41.376688
   1.856425,    0.02607,  41.381375
   1.856269,   0.026073,  41.386062
   1.856269,   0.026076,  41.390749
   1.856114,   0.026079,  41.395436
   1.856114,   0.026082,  41.400123
   1.855958,   0.026085,   41.40481
   1.855803,   0.026088,  41.409498
   1.855803,   0.026091,  41.414185
   1.855803,   0.026094,  41.418873
   1.855647,   0.026097,  41.423561
   1.855647,     0.0261,  41.428248
   1.855492,   0.026103,  41.432934
   1.855492,   0.026106,  41.437621
   1.855336,   0.026109,  41.442308
   1.855336,   0.026112,  41.446994
    1.85518,   0.026115,  41.451681
    1.85518,   0.026118,  41.456368
   1.855025,    0.02612,  41.461055
   1.855025,   0.026123,  41.465743
   1.855025,   0.026126,   41.47043
   1.854869,   0.026129,  41.475117
   1.854714,   0.026132,  41.479804
   1.854558,   0.026135,  41.484492
   1.854558,   0.026138,   41.48918
   1.854558,   0.026141,  41.493867
   1.854403,   0.026144,  41.498554
   1.854403,   0.026147,  41.503241
   1.854247,    0.02615,  41.507929
   1.854247,   0.026153,  41.512617
   1.854092,   0.026156,  41.517304
   1.854092,   0.026159,  41.521992
   1.854092,   0.026162,   41.52668
   1.853936,   0.026165,  41.531367
   1.853936,   0.026168,  41.536053
    1.85378,   0.026171,   41.54074
    1.85378,   0.026174,  41.545427
    1.85378,   0.026177,  41.550114
   1.853625,    0.02618,  41.554801
   1.853469,   0.026182,  41.559488
   1.853469,   0.026185,  41.564175
   1.853314,   0.026188,  41.568861
   1.853314,   0.026191,  41.573547
   1.853158,   0.026194,  41.578233
   1.853158,   0.026197,   41.58292
   1.853158,     0.0262,  41.587607
   1.853003,   0.026203,  41.592294
   1.853003,   0.026206,  41.596981
   1.852847,   0.026209,  41.601668
   1.852847,   0.026212,  41.606355
   1.852692,   0.026215,  41.611042
   1.852692,   0.026218,  41.615729
   1.852536,   0.026221,  41.620416
   1.852536,   0.026224,  41.625103
    1.85238,   0.026227,   41.62979
    1.85238,    0.02623,  41.634478
   1.852225,   0.026233,  41.639165
   1.852225,   0.026236,  41.643851
   1.852225,   0.026239,  41.648538
   1.852069,   0.026242,  41.653226
   1.851914,   0.026244,  41.657913
   1.851914,   0.026247,  41.662601
   1.851758,    0.02625,  41.667288
   1.851758,   0.026253,  41.671975
   1.851603,   0.026256,  41.676663
   1.851603,   0.026259,   41.68135
   1.851603,   0.026262,  41.686037
   1.851447,   0.026265,  41.690724
   1.851447,   0.026268,  41.695411
   1.851292,   0.026271,  41.700098
   1.851292,   0.026274,  41.704784
   1.851136,   0.026277,  41.709471
   1.851136,    0.02628,  41.714158
    1.85098,   0.026283,  41.718844
    1.85098,   0.026286,   41.72353
   1.850825,   0.026289,  41.728217
   1.850825,   0.026292,  41.732904
   1.850669,   0.026295,  41.737591
   1.850669,   0.026298,  41.742278
   1.850669,   0.026301,  41.746965
   1.850514,   0.026304,  41.751653
   1.850358,   0.026306,  41.756341
   1.850358,   0.026309,  41.761028
   1.850358,   0.026312,  41.765715
   1.850203,   0.026315,  41.770402
   1.850047,   0.026318,   41.77509
   1.850047,   0.026321,  41.779777
   1.849892,   0.026324,  41.784465
   1.849892,   0.026327,  41.789152
   1.849892,    0.02633,  41.793838
   1.849736,   0.026333,  41.798525
   1.849736,   0.026336,  41.803212
   1.849736,   0.026339,  41.807899
    1.84958,   0.026342,  41.812586
   1.849425,   0.026345,  41.817273
   1.849425,   0.026348,   41.82196
   1.849269,   0.026351,  41.826647
   1.849269,   0.026354,  41.831335
   1.849114,   0.026357,  41.836022
   1.849114,    0.02636,  41.840709
   1.849114,   0.026363,  41.845396
   1.848958,   0.026366,  41.850082
   1.848958,   0.026369,  41.854768
   1.848803,   0.026371,  41.859455
   1.848803,   0.026374,  41.864142
   1.848647,   0.026377,  41.868829
   1.848647,    0.02638,  41.873517
   1.848492,   0.026383,  41.878205
   1.848492,   0.026386,  41.882892
   1.848336,   0.026389,  41.887579
   1.848336,   0.026392,  41.892266
    1.84818,   0.026395,  41.896953
    1.84818,   0.026398,  41.901639
   1.848025,   0.026401,  41.906326
   1.848025,   0.026404,  41.911013
   1.847869,   0.026407,    41.9157
   1.847869,    0.02641,  41.920386
   1.847869,   0.026413,  41.925073
   1.847714,   0.026416,   41.92976
   1.847714,   0.026419,  41.934446
   1.847558,   0.026422,  41.939132
   1.847403,   0.026425,  41.943819
   1.847403,   0.026428,  41.948506
   1.847247,   0.026431,  41.953193
   1.847247,   0.026433,  41.957881
   1.847247,   0.026436,  41.962569
   1.847092,   0.026439,  41.967256
   1.847092,   0.026442,  41.971942
   1.847092,   0.026445,  41.976628
   1.846936,   0.026448,  41.981315
    1.84678,   0.026451,  41.986002
    1.84678,   0.026454,  41.990689
    1.84678,   0.026457,  41.995377
   1.846625,    0.02646,  42.000064
   1.846625,   0.026463,  42.004751
   1.846469,   0.026466,  42.009438
   1.846469,   0.026469,  42.014126
   1.846469,   0.026472,  42.018814
   1.846314,   0.026475,  42.023501
   1.846314,   0.026478,  42.028187
   1.846158,   0.026481,  42.032873
   1.846158,   0.026484,   42.03756
   1.846003,   0.026487,  42.042248
   1.846003,    0.02649,  42.046936
   1.845847,   0.026493,  42.051623
   1.845847,   0.026495,   42.05631
   1.845692,   0.026498,  42.060997
   1.845692,   0.026501,  42.065683
   1.845536,   0.026504,  42.070369
   1.845536,   0.026507,  42.075056
    1.84538,    0.02651,  42.079743
    1.84538,   0.026513,  42.084429
   1.845225,   0.026516,  42.089116
   1.845225,   0.026519,  42.093804
   1.845069,   0.026522,  42.098492
   1.845069,   0.026525,  42.103179
   1.845069,   0.026528,  42.107867
   1.844914,   0.026531,  42.112554
   1.844914,   0.026534,  42.117241
   1.844914,   0.026537,  42.121928
   1.844758,    0.02654,  42.126615
   1.844603,   0.026543,  42.131302
   1.844603,   0.026546,  42.135988
   1.844603,   0.026549,  42.140674
   1.844447,   0.026552,  42.145361
   1.844447,   0.026555,  42.150047
   1.844292,   0.026557,  42.154734
   1.844292,    0.02656,  42.159422
   1.844136,   0.026563,  42.164109
   1.844136,   0.026566,  42.168796
   1.844136,   0.026569,  42.173483
    1.84398,   0.026572,  42.178171
    1.84398,   0.026575,  42.182859
   1.843825,   0.026578,  42.187546
   1.843825,    0.02658,  42.189927
   2.636844,   0.026581,  42.192252
     2.6202,   0.026584,  42.196903
   2.610555,   0.026587,  42.201591
     2.5978,    0.02659,  42.206279
   2.589867,   0.026593,  42.210966
   2.578822,   0.026596,  42.215654
   2.571978,   0.026599,  42.220341
   2.562489,   0.026602,  42.225028
   2.556422,   0.026605,  42.229715
   2.548023,   0.026608,  42.234402
   2.542422,   0.026611,  42.239089
   2.534645,   0.026614,  42.243775
   2.529511,   0.026617,  42.248462
   2.522045,   0.026619,   42.25315
   2.517378,   0.026622,  42.257837
   2.510378,   0.026625,  42.262525
   2.505867,   0.026628,  42.267212
   2.499178,   0.026631,  42.271899
   2.494823,   0.026634,  42.276586
     2.4886,   0.026637,  42.281273
   2.484401,    0.02664,  42.285961
   2.478178,   0.026643,  42.290647
   2.474134,   0.026646,  42.295334
   2.468378,   0.026649,  42.300021
   2.464489,   0.026652,  42.304708
